consumption,interval_start,interval_end,buy_rate_inc_vat,sell_rate_inc_vat
0.2290000021457672,2024-04-22 11:30:00+01:00,2024-04-22 12:00:00+01:00,27.274275,7.699999809265137
0.2240000069141388,2024-04-22 12:00:00+01:00,2024-04-22 12:30:00+01:00,27.274275,7.889999866485596
0.2639999985694885,2024-04-22 12:30:00+01:00,2024-04-22 13:00:00+01:00,27.274275,7.519999980926514
0.2939999997615814,2024-04-22 13:00:00+01:00,2024-04-22 13:30:00+01:00,27.274275,7.420000076293945
0.26899999380111694,2024-04-22 13:30:00+01:00,2024-04-22 14:00:00+01:00,27.274275,7.119999885559082
0.2619999945163727,2024-04-22 14:00:00+01:00,2024-04-22 14:30:00+01:00,27.274275,7.039999961853027
0.26499998569488525,2024-04-22 14:30:00+01:00,2024-04-22 15:00:00+01:00,27.274275,7.0
0.29499998688697815,2024-04-22 15:00:00+01:00,2024-04-22 15:30:00+01:00,27.274275,7.039999961853027
0.2770000100135803,2024-04-22 15:30:00+01:00,2024-04-22 16:00:00+01:00,27.274275,7.039999961853027
0.2619999945163727,2024-04-22 16:00:00+01:00,2024-04-22 16:30:00+01:00,27.274275,14.75
0.26100000739097595,2024-04-22 16:30:00+01:00,2024-04-22 17:00:00+01:00,27.274275,14.5600004196167
0.2879999876022339,2024-04-22 17:00:00+01:00,2024-04-22 17:30:00+01:00,27.274275,15.5
0.2809999883174896,2024-04-22 17:30:00+01:00,2024-04-22 18:00:00+01:00,27.274275,15.970000267028809
0.3370000123977661,2024-04-22 18:00:00+01:00,2024-04-22 18:30:00+01:00,27.274275,16.739999771118164
0.2939999997615814,2024-04-22 18:30:00+01:00,2024-04-22 19:00:00+01:00,27.274275,16.5
0.46700000762939453,2024-04-22 19:00:00+01:00,2024-04-22 19:30:00+01:00,27.274275,9.630000114440918
0.35600000619888306,2024-04-22 19:30:00+01:00,2024-04-22 20:00:00+01:00,27.274275,9.199999809265137
0.33000001311302185,2024-04-22 20:00:00+01:00,2024-04-22 20:30:00+01:00,27.274275,9.140000343322754
0.32600000500679016,2024-04-22 20:30:00+01:00,2024-04-22 21:00:00+01:00,27.274275,8.729999542236328
0.32600000500679016,2024-04-22 21:00:00+01:00,2024-04-22 21:30:00+01:00,27.274275,8.170000076293945
0.3109999895095825,2024-04-22 21:30:00+01:00,2024-04-22 22:00:00+01:00,27.274275,7.980000019073486
0.28999999165534973,2024-04-22 22:00:00+01:00,2024-04-22 22:30:00+01:00,27.274275,8.319999694824219
0.3109999895095825,2024-04-22 22:30:00+01:00,2024-04-22 23:00:00+01:00,27.274275,7.579999923706055
0.2630000114440918,2024-04-22 23:00:00+01:00,2024-04-22 23:30:00+01:00,27.274275,7.510000228881836
0.24199999868869781,2024-04-22 23:30:00+01:00,2024-04-23 00:00:00+01:00,7.49994,7.480000019073486
0.2280000001192093,2024-04-23 00:00:00+01:00,2024-04-23 00:30:00+01:00,7.49994,7.28000020980835
0.2409999966621399,2024-04-23 00:30:00+01:00,2024-04-23 01:00:00+01:00,7.49994,7.28000020980835
0.257999986410141,2024-04-23 01:00:00+01:00,2024-04-23 01:30:00+01:00,7.49994,7.239999771118164
0.23399999737739563,2024-04-23 01:30:00+01:00,2024-04-23 02:00:00+01:00,7.49994,7.510000228881836
0.22599999606609344,2024-04-23 02:00:00+01:00,2024-04-23 02:30:00+01:00,7.49994,7.039999961853027
0.24500000476837158,2024-04-23 02:30:00+01:00,2024-04-23 03:00:00+01:00,7.49994,7.03000020980835
0.2590000033378601,2024-04-23 03:00:00+01:00,2024-04-23 03:30:00+01:00,7.49994,6.900000095367432
0.22599999606609344,2024-04-23 03:30:00+01:00,2024-04-23 04:00:00+01:00,7.49994,6.909999847412109
0.22599999606609344,2024-04-23 04:00:00+01:00,2024-04-23 04:30:00+01:00,7.49994,7.130000114440918
0.24500000476837158,2024-04-23 04:30:00+01:00,2024-04-23 05:00:00+01:00,7.49994,6.570000171661377
0.25600001215934753,2024-04-23 05:00:00+01:00,2024-04-23 05:30:00+01:00,7.49994,8.170000076293945
0.22699999809265137,2024-04-23 05:30:00+01:00,2024-04-23 06:00:00+01:00,27.274275,8.470000267028809
0.2280000001192093,2024-04-23 06:00:00+01:00,2024-04-23 06:30:00+01:00,27.274275,10.390000343322754
0.2409999966621399,2024-04-23 06:30:00+01:00,2024-04-23 07:00:00+01:00,27.274275,11.15999984741211
0.2549999952316284,2024-04-23 07:00:00+01:00,2024-04-23 07:30:00+01:00,27.274275,10.520000457763672
0.3619999885559082,2024-04-23 07:30:00+01:00,2024-04-23 08:00:00+01:00,27.274275,11.270000457763672
0.26600000262260437,2024-04-23 08:00:00+01:00,2024-04-23 08:30:00+01:00,27.274275,9.390000343322754
0.3190000057220459,2024-04-23 08:30:00+01:00,2024-04-23 09:00:00+01:00,27.274275,9.510000228881836
0.30300000309944153,2024-04-23 09:00:00+01:00,2024-04-23 09:30:00+01:00,27.274275,8.039999961853027
0.41499999165534973,2024-04-23 09:30:00+01:00,2024-04-23 10:00:00+01:00,27.274275,7.78000020980835
0.37700000405311584,2024-04-23 10:00:00+01:00,2024-04-23 10:30:00+01:00,27.274275,6.920000076293945
0.3790000081062317,2024-04-23 10:30:00+01:00,2024-04-23 11:00:00+01:00,27.274275,7.059999942779541
0.3569999933242798,2024-04-23 11:00:00+01:00,2024-04-23 11:30:00+01:00,27.274275,7.059999942779541
0.3779999911785126,2024-04-23 11:30:00+01:00,2024-04-23 12:00:00+01:00,27.274275,7.420000076293945
0.7310000061988831,2024-04-23 12:00:00+01:00,2024-04-23 12:30:00+01:00,27.274275,7.130000114440918
0.4009999930858612,2024-04-23 12:30:00+01:00,2024-04-23 13:00:00+01:00,27.274275,6.949999809265137
0.7210000157356262,2024-04-23 13:00:00+01:00,2024-04-23 13:30:00+01:00,27.274275,6.949999809265137
0.5759999752044678,2024-04-23 13:30:00+01:00,2024-04-23 14:00:00+01:00,27.274275,6.739999771118164
